feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.7978142076502732,"[0.8471001757469244, 0.7952249770431589, 0.8221198156682028, 0.8188841201716738, 0.8336314847942754, 0.8199445983379501, 0.802536231884058, 0.8245931283905968, 0.8030560271646858, 0.8102189781021898, 0.8021778584392014, 0.8243858052775249, 0.8014638609332114, 0.7970479704797048, 0.8059181897302001, 0.8316467341306347, 0.8055555555555557, 0.8249566724436741, 0.8294010889292196, 0.8298829882988299, 0.8491717523975588, 0.8322756119673618, 0.8241758241758242, 0.8039568345323741, 0.8411867364746946, 0.8072727272727273, 0.8110918544194107, 0.8281786941580757, 0.8397976391231029, 0.7846715328467153, 0.8062730627306274, 0.8522336769759451, 0.8425531914893617, 0.8156521739130436, 0.8170289855072463, 0.7950310559006211, 0.7967770814682185, 0.8446428571428571, 0.833052276559865, 0.7900355871886122, 0.8392701998262382, 0.8336252189141856, 0.8186813186813188, 0.8305821025195481, 0.8130081300813008, 0.8325791855203619, 0.7898550724637683, 0.8293103448275863, 0.798611111111111, 0.8373764600179695, 0.810359231411863, 0.8258620689655173, 0.8115419296663661, 0.821167883211679, 0.8145639288738357, 0.8156221616712079, 0.8506375227686703, 0.7870370370370371, 0.8234217749313815, 0.8114186851211074, 0.7819687212511499, 0.8153564899451554, 0.8355795148247978, 0.8263888888888888, 0.813167259786477, 0.8293577981651377, 0.8202764976958525, 0.8357400722021661, 0.7921635434412265, 0.8500851788756387, 0.8202247191011236, 0.7923497267759564, 0.8171673819742489, 0.832422586520947, 0.8087719298245615, 0.8312387791741472, 0.8443271767810027, 0.8402154398563735, 0.8423817863397548, 0.8380090497737558, 0.8194207836456558, 0.8020219039595619, 0.7878228782287823, 0.8292268479184366, 0.8322869955156951, 0.8065994500458296, 0.831918505942275, 0.787878787878788, 0.8298829882988299, 0.7938793879387939, 0.8174061433447097, 0.8222424794895168, 0.7886029411764706, 0.8152753108348134, 0.832876712328767, 0.8294772922022279, 0.8196721311475411, 0.8263254113345522, 0.8124444444444445, 0.7967625899280576]",59,val,classification
0.823906083244397,"[0.845100105374078, 0.82560706401766, 0.8415300546448087, 0.8253638253638254, 0.8100436681222706, 0.8073593073593074, 0.8273615635179153, 0.8259459459459461, 0.8190091001011122, 0.8273615635179153, 0.8021390374331551, 0.8244111349036402, 0.7904451682953311, 0.827661909989023, 0.8145077720207253, 0.8356909684439608, 0.7881448957189902, 0.819327731092437, 0.8320526893523601, 0.8229056203605515, 0.8348909657320873, 0.8430296377607025, 0.8215859030837005, 0.8181818181818182, 0.8452751817237799, 0.7947310647639957, 0.8260427263479146, 0.8268041237113402, 0.8467005076142131, 0.792079207920792, 0.8088397790055248, 0.8293193717277487, 0.8443051201671891, 0.8173178458289334, 0.8170865279299014, 0.7983193277310925, 0.8148148148148148, 0.8399570354457572, 0.8106448311156602, 0.8056155507559395, 0.8415529905561385, 0.8037578288100209, 0.8182807399347117, 0.8106448311156602, 0.8259459459459461, 0.8414239482200647, 0.792079207920792, 0.826722338204593, 0.8061855670103094, 0.8468085106382978, 0.8194444444444446, 0.8321318228630278, 0.7987152034261241, 0.8244274809160305, 0.8101522842639592, 0.8333333333333334, 0.8528138528138528, 0.7926167209554832, 0.8494041170097507, 0.8073394495412843, 0.8017148981779206, 0.8425624321389794, 0.8464017185821696, 0.8399592252803262, 0.8137044967880086, 0.8232711306256861, 0.8189845474613686, 0.8226495726495726, 0.8114754098360656, 0.8319502074688796, 0.8253275109170305, 0.8108108108108109, 0.8020304568527918, 0.8166311300639659, 0.7927736450584485, 0.8264642082429501, 0.8235294117647058, 0.8494041170097507, 0.8264462809917356, 0.8257080610021786, 0.8105906313645622, 0.8154943934760448, 0.8021857923497268, 0.8248248248248249, 0.8294243070362473, 0.8207343412526998, 0.8133874239350913, 0.7816826411075612, 0.8203463203463204, 0.7948717948717949, 0.7934560327198364, 0.8292158968850699, 0.7942794279427943, 0.8142548596112311, 0.8431372549019608, 0.831275720164609, 0.8270676691729323, 0.8268398268398268, 0.8296296296296295, 0.8077753779697624]",59,test,classification
0.8275862068965517,"[0.809437386569873, 0.8471454880294659, 0.8190127970749543, 0.8093525179856115, 0.8003472222222223, 0.82842287694974, 0.8375912408759125, 0.8432630614115492, 0.8406840684068406, 0.809651474530831, 0.8254847645429363, 0.823731728288908, 0.8498635122838945, 0.8391224862888482, 0.8357949609035621, 0.8021877848678214, 0.8394833948339482, 0.8329004329004329, 0.8331797235023041, 0.7989778534923339, 0.848987108655617, 0.818348623853211, 0.799259944495837, 0.8113207547169812, 0.8457987072945522, 0.8457987072945522, 0.8281535648994515, 0.8550592525068368, 0.8465116279069768, 0.8116197183098591, 0.8306104901117799, 0.8113879003558718, 0.822429906542056, 0.8408304498269896, 0.8027681660899654, 0.8253393665158371, 0.8364279398762157, 0.8209606986899562, 0.8421052631578948, 0.837465564738292, 0.8069868995633189, 0.817717206132879, 0.8339483394833949, 0.8197026022304833, 0.8131868131868133, 0.8419117647058824, 0.8408679927667271, 0.8175985334555453, 0.8228782287822878, 0.8353265869365225, 0.8115134633240482, 0.8231233822260569, 0.8342059336823735, 0.8485401459854015, 0.8098271155595996, 0.8066202090592335, 0.8245931283905966, 0.8169491525423729, 0.8701180744777475, 0.8111888111888113, 0.8534798534798534, 0.8093947606142727, 0.7835420393559928, 0.8117539026629935, 0.8205128205128205, 0.8341968911917098, 0.8168007149240393, 0.8298245614035087, 0.8133704735376045, 0.8216783216783216, 0.8330241187384044, 0.8307952622673435, 0.8308823529411764, 0.8381665107577175, 0.8372943327239488, 0.8437217705510387, 0.7968197879858658, 0.8316651501364877, 0.8200692041522492, 0.8220551378446115, 0.8144952545297669, 0.8435498627630375, 0.8265947888589399, 0.8652612282309808, 0.8132059079061685, 0.8610108303249098, 0.8097826086956521, 0.8324786324786326, 0.8072072072072072, 0.8152542372881356, 0.8150087260034904, 0.8286713286713286, 0.7972149695387294, 0.8153310104529616, 0.8422971741112124, 0.8090671316477769, 0.7948717948717949, 0.816849816849817, 0.8251121076233184, 0.8325624421831638]",60,train,classification
0.7919340054995417,"[0.7897623400365632, 0.8222424794895168, 0.7978042086001831, 0.8067078552515445, 0.7957931638913235, 0.8405545927209707, 0.8333333333333331, 0.8360655737704918, 0.7876025524156791, 0.8125560538116593, 0.8107109879963066, 0.8201193520886615, 0.8199095022624434, 0.8185961713764814, 0.8360515021459227, 0.8289592760180996, 0.8050770625566637, 0.8344709897610921, 0.8022181146025879, 0.8044406490179334, 0.8250226654578423, 0.8090497737556562, 0.7686635944700461, 0.8117443868739206, 0.8383561643835616, 0.8420091324200913, 0.8112522686025407, 0.8385933273219116, 0.832422586520947, 0.8221626452189456, 0.838272650296359, 0.8295254833040422, 0.8314987298899238, 0.8474870017331023, 0.819360414866033, 0.8065994500458296, 0.8358473824312335, 0.8071979434447301, 0.8129629629629631, 0.8254545454545454, 0.8038029386343993, 0.8206839032527107, 0.8161764705882354, 0.8268876611418048, 0.7967625899280576, 0.8321428571428572, 0.8201948627103632, 0.8072727272727273, 0.793507664562669, 0.8331814038286236, 0.7918215613382898, 0.8290598290598291, 0.8467532467532467, 0.8285198555956679, 0.7846012832263978, 0.8374892519346516, 0.8021778584392014, 0.7912824811399831, 0.8510258697591436, 0.8280034572169404, 0.8426763110307414, 0.7758775877587759, 0.7726075504828797, 0.8327338129496404, 0.8217913204062788, 0.8233246301131419, 0.7941429801894918, 0.8417329796640141, 0.793795620437956, 0.8369283865401208, 0.7823691460055097, 0.8406779661016949, 0.8212648945921173, 0.8187672493100276, 0.8120437956204379, 0.8387096774193549, 0.7889581478183437, 0.8214285714285715, 0.8298969072164949, 0.8098891730605285, 0.8270547945205479, 0.820419325432999, 0.8220640569395017, 0.8336380255941499, 0.8236316246741965, 0.8434389140271492, 0.7933884297520661, 0.8278829604130811, 0.8171064604185623, 0.8449287510477788, 0.8102383053839365, 0.8217054263565892, 0.8122270742358079, 0.8209083119108825, 0.8372943327239488, 0.8317349607672189, 0.8300884955752212, 0.7794779477947795, 0.8406055209260909, 0.7858472998137802]",60,val,classification
0.8303094983991464,"[0.8152173913043479, 0.8302702702702703, 0.8021390374331551, 0.7944025834230355, 0.7929240374609782, 0.8278008298755188, 0.8396946564885496, 0.8316831683168315, 0.8170212765957446, 0.8106951871657753, 0.8170865279299014, 0.8270833333333333, 0.8242811501597443, 0.8121606948968514, 0.8319502074688796, 0.8221258134490238, 0.8285410010649628, 0.8263959390862944, 0.8056768558951964, 0.8109756097560976, 0.8268398268398268, 0.8182807399347117, 0.775244299674267, 0.8229166666666667, 0.8471615720524017, 0.8262295081967214, 0.8072805139186296, 0.8190682556879738, 0.8425624321389794, 0.8117154811715481, 0.821501014198783, 0.8189473684210525, 0.8091908091908091, 0.8473520249221183, 0.7959595959595961, 0.8211206896551725, 0.8435517970401691, 0.8236514522821576, 0.8337028824833703, 0.8102893890675241, 0.8174273858921162, 0.824, 0.8302702702702703, 0.8070562293274531, 0.8077753779697624, 0.8245425188374597, 0.8217391304347825, 0.8017334777898159, 0.7937569676700111, 0.8240437158469945, 0.8057080131723381, 0.8167006109979634, 0.8349106203995793, 0.8197424892703863, 0.8152866242038218, 0.8254620123203286, 0.7965179542981502, 0.7967479674796749, 0.8540540540540541, 0.8190279214064115, 0.8475675675675676, 0.7795527156549521, 0.7869884575026233, 0.8219780219780219, 0.8347826086956522, 0.8135245901639344, 0.795383001049318, 0.844074844074844, 0.8157033805888768, 0.8258602711157456, 0.7884828349944629, 0.8275154004106775, 0.8286334056399132, 0.8189655172413792, 0.8139281828073993, 0.8300653594771242, 0.791889007470651, 0.8365591397849463, 0.8145077720207253, 0.8373983739837398, 0.8287179487179487, 0.8294829482948295, 0.8283261802575108, 0.8351409978308026, 0.8196037539103234, 0.8365591397849463, 0.7815587266739846, 0.8258196721311476, 0.8201284796573877, 0.822937625754527, 0.8140276301806589, 0.8110882956878849, 0.821917808219178, 0.8154327424400416, 0.8447339847991313, 0.819706498951782, 0.8296296296296295, 0.8106951871657753, 0.8283261802575108, 0.8176914778856527]",60,test,classification
0.8275862068965517,"[0.8234280792420328, 0.8094405594405594, 0.8177613320999075, 0.8206521739130435, 0.8600182982616651, 0.841726618705036, 0.8339285714285714, 0.8410256410256411, 0.8122807017543858, 0.8385964912280702, 0.8438661710037175, 0.8168007149240393, 0.8352027610008628, 0.864376130198915, 0.8350045578851413, 0.7978042086001831, 0.811252268602541, 0.799637352674524, 0.8409506398537476, 0.8269581056466303, 0.8526989935956084, 0.8294010889292197, 0.8420123565754634, 0.8336314847942755, 0.7952249770431589, 0.8450704225352114, 0.8325872873769024, 0.8364279398762157, 0.851952770208901, 0.8174807197943446, 0.8527272727272728, 0.8518859245630175, 0.8445262189512419, 0.8270120259019427, 0.8354646206308609, 0.8, 0.8350877192982455, 0.8148837209302324, 0.8396143733567046, 0.7979094076655051, 0.8418323249783923, 0.8407643312101911, 0.8419150858175247, 0.8244131455399061, 0.8589626933575978, 0.8306010928961749, 0.8513388734995382, 0.8295761947700631, 0.8339483394833949, 0.8404740200546945, 0.8333333333333334, 0.8476190476190475, 0.8035555555555556, 0.8066202090592335, 0.8600182982616651, 0.8318264014466545, 0.8416206261510127, 0.8512173128944995, 0.8120171673819742, 0.8357695614789339, 0.8405797101449275, 0.7985803016858918, 0.8150873965041399, 0.8440366972477064, 0.8413417951042611, 0.8110516934046346, 0.8404074702886248, 0.8313582497721058, 0.7929824561403508, 0.8347183748845798, 0.8073878627968338, 0.8457538994800693, 0.8092783505154639, 0.8021295474711624, 0.8203389830508474, 0.8121546961325968, 0.8210332103321033, 0.8091603053435115, 0.8261238337574216, 0.8125560538116592, 0.8529411764705882, 0.8319559228650137, 0.806070826306914, 0.7817531305903399, 0.7955517536355861, 0.825515947467167, 0.8227848101265822, 0.7782805429864253, 0.8628519527702089, 0.830119375573921, 0.8134715025906737, 0.831615120274914, 0.824385805277525, 0.83704974271012, 0.864963503649635, 0.8253676470588234, 0.7966417910447763, 0.8248490077653149, 0.8123924268502581, 0.8412408759124087]",61,train,classification
0.7952684258416743,"[0.8306382978723403, 0.8241379310344827, 0.8311926605504588, 0.7923844061650046, 0.8353048225659692, 0.814748201438849, 0.8312611012433393, 0.8411053540587219, 0.835794960903562, 0.8556430446194226, 0.8285976168652613, 0.8067675868210152, 0.8388214904679376, 0.8290909090909092, 0.8219424460431655, 0.7922437673130193, 0.8154121863799283, 0.8334817453250223, 0.8163636363636364, 0.8087719298245615, 0.843263061411549, 0.7915518824609733, 0.8218694885361553, 0.8495102404274266, 0.8113035551504102, 0.8372943327239488, 0.8376220053238687, 0.8250652741514362, 0.8223624887285843, 0.8006872852233677, 0.8432432432432433, 0.8063314711359405, 0.8197621225983531, 0.8268359020852222, 0.8373287671232876, 0.8154362416107384, 0.8370883882149047, 0.8072727272727273, 0.8364888123924269, 0.8184187662901824, 0.834901625320787, 0.8297101449275361, 0.8203266787658802, 0.8196114708603146, 0.8471223021582734, 0.7967479674796749, 0.826568265682657, 0.8141432456935629, 0.8253119429590018, 0.8489208633093526, 0.8096947935368043, 0.8081936685288641, 0.8017467248908297, 0.8300597779675492, 0.8247048138056312, 0.8070484581497798, 0.8216216216216217, 0.8409703504043127, 0.8160136286201022, 0.8329048843187662, 0.8074534161490683, 0.8210890233362144, 0.7978241160471442, 0.8051001821493624, 0.8246869409660108, 0.8303249097472926, 0.8529155787641427, 0.8234234234234233, 0.7900172117039587, 0.8014705882352942, 0.8225948808473081, 0.857876712328767, 0.8377230246389124, 0.8076588337684943, 0.8337552742616033, 0.7854545454545454, 0.7703568161024703, 0.8177257525083611, 0.8307952622673433, 0.8308501314636284, 0.8290909090909092, 0.8201438848920863, 0.8172043010752689, 0.802491103202847, 0.8, 0.8149532710280374, 0.8115942028985508, 0.7804024496937881, 0.8431372549019608, 0.8220415537488709, 0.8352223190932868, 0.8351836037574722, 0.8300180831826401, 0.8272884283246978, 0.8487544483985765, 0.8152866242038216, 0.8123861566484517, 0.8164665523156088, 0.8296041308089502, 0.8123861566484517]",61,val,classification
0.8306709265175719,"[0.8212461695607765, 0.8216560509554142, 0.8285714285714285, 0.7935483870967741, 0.8432203389830509, 0.8503767491926801, 0.8207847295864262, 0.8264462809917356, 0.8248945147679326, 0.8423280423280423, 0.8165938864628821, 0.8060021436227225, 0.8202479338842976, 0.8308668076109937, 0.8235294117647058, 0.8043956043956044, 0.8094725511302477, 0.8123011664899257, 0.8259459459459461, 0.8236559139784946, 0.8508771929824562, 0.8165038002171553, 0.8221512247071353, 0.8356309650053022, 0.7904451682953311, 0.8448275862068965, 0.8459086078639746, 0.823404255319149, 0.823404255319149, 0.8087774294670846, 0.8353326063249727, 0.8268398268398268, 0.8320526893523601, 0.8245425188374597, 0.8430769230769231, 0.824847250509165, 0.8441692466460269, 0.7947310647639957, 0.8275132275132276, 0.8135942327497424, 0.8324661810613944, 0.8254310344827587, 0.8185745140388768, 0.8235294117647058, 0.8194594594594594, 0.8225108225108224, 0.8454746136865342, 0.8310308182784272, 0.8102893890675241, 0.8423326133909288, 0.8236536430834213, 0.8210757409440176, 0.8016789087093389, 0.8341915550978374, 0.8438177874186551, 0.7870270270270271, 0.8130434782608696, 0.8480340063761955, 0.8190091001011122, 0.8302277432712216, 0.8244111349036402, 0.8155953635405689, 0.8021505376344086, 0.8184747583243823, 0.8240343347639485, 0.8406417112299465, 0.84688489968321, 0.7991169977924945, 0.7983193277310925, 0.8260869565217391, 0.8224101479915434, 0.8352331606217617, 0.811534500514933, 0.7899686520376176, 0.8183673469387756, 0.7956756756756758, 0.794701986754967, 0.7951318458417851, 0.8289205702647658, 0.8118393234672305, 0.8262295081967214, 0.8195652173913044, 0.8259109311740891, 0.8025477707006369, 0.7836734693877552, 0.8269858541893362, 0.8008658008658008, 0.793717277486911, 0.832408435072142, 0.8048511576626239, 0.8073394495412843, 0.8372093023255813, 0.8300653594771242, 0.823045267489712, 0.8282608695652173, 0.8092613009922823, 0.8082788671023965, 0.8057259713701431, 0.8128898128898129, 0.8209606986899564]",61,test,classification
0.8082901554404145,"[0.8524289642529789, 0.8245770258236866, 0.8148837209302324, 0.8324420677361853, 0.8172635445362719, 0.8422018348623852, 0.8156329651656755, 0.8410535876475931, 0.8289592760180996, 0.8223443223443223, 0.8493150684931507, 0.8144796380090498, 0.8423728813559322, 0.8185654008438819, 0.7966417910447763, 0.8153564899451554, 0.8545288197621226, 0.8297872340425532, 0.8284671532846716, 0.7900552486187846, 0.8311910882604969, 0.8076225045372051, 0.8314606741573033, 0.8310344827586206, 0.8545288197621226, 0.8365296803652968, 0.8325709057639523, 0.8173598553345388, 0.8173598553345388, 0.8306306306306307, 0.8699633699633699, 0.858447488584475, 0.7800369685767097, 0.8290909090909091, 0.8211586901763225, 0.8454545454545455, 0.8146118721461187, 0.8306010928961749, 0.829535095715588, 0.8456621004566209, 0.8424778761061946, 0.8153980752405949, 0.8563636363636364, 0.8010380622837369, 0.8224799286351473, 0.8060965283657917, 0.8516483516483517, 0.8116938950988821, 0.8356643356643356, 0.8408463661453542, 0.8236363636363636, 0.8631178707224334, 0.8137687555163283, 0.8298611111111112, 0.811044003451251, 0.8494623655913979, 0.8184143222506393, 0.8170212765957447, 0.8106617647058825, 0.8079350766456268, 0.8217054263565892, 0.8328716528162513, 0.8139931740614333, 0.8199095022624435, 0.7979002624671915, 0.8385321100917431, 0.8212648945921175, 0.8372911169744942, 0.8430873621713316, 0.8426763110307413, 0.8409090909090908, 0.8465608465608465, 0.8296943231441049, 0.8416206261510127, 0.8209606986899562, 0.8085836909871245, 0.849213691026827, 0.8163265306122449, 0.8267857142857142, 0.8219663418954828, 0.8293103448275861, 0.7982683982683982, 0.8293577981651377, 0.8383017163504968, 0.8555858310626703, 0.7992799279927992, 0.8304794520547945, 0.8381452318460192, 0.858195211786372, 0.8378378378378379, 0.846153846153846, 0.8188841201716738, 0.8310344827586206, 0.8233117483811286, 0.8514492753623188, 0.8502325581395349, 0.8492201039861351, 0.8209083119108826, 0.8203266787658803, 0.8281535648994515]",62,train,classification
0.817792985457656,"[0.826086956521739, 0.8182616330114135, 0.8072727272727273, 0.8465608465608466, 0.8205590622182147, 0.8215919487648674, 0.8307692307692308, 0.8331830477908027, 0.8018018018018019, 0.8014773776546629, 0.8276497695852535, 0.8373333333333334, 0.8605042016806722, 0.833190761334474, 0.8123861566484517, 0.810172570390554, 0.813126709206928, 0.8463564530289728, 0.840321141837645, 0.7796296296296297, 0.8300258843830889, 0.817127564674398, 0.8356401384083044, 0.8450946643717727, 0.8194070080862534, 0.8048552754435108, 0.7985546522131888, 0.8134057971014492, 0.8025134649910234, 0.8201438848920863, 0.8345588235294117, 0.8315018315018314, 0.7842056932966024, 0.7996289424860853, 0.8176519567027478, 0.822992700729927, 0.7845303867403315, 0.8376681614349776, 0.8221626452189456, 0.8126696832579184, 0.8265947888589398, 0.8315972222222222, 0.8251618871415356, 0.8165374677002585, 0.825136612021858, 0.8405797101449274, 0.8133704735376044, 0.806837606837607, 0.8376068376068376, 0.8067978533094812, 0.7974217311233887, 0.850091407678245, 0.8028045574057843, 0.8449477351916377, 0.8258283772302465, 0.8181818181818181, 0.8091216216216216, 0.8131313131313131, 0.7964125560538117, 0.8003549245785271, 0.8198121263877028, 0.805834092980857, 0.8092783505154638, 0.8112522686025407, 0.8076923076923077, 0.82, 0.7960288808664259, 0.8320278503046128, 0.8389830508474576, 0.816, 0.8548951048951049, 0.845414847161572, 0.8234265734265734, 0.839173405211141, 0.8341968911917098, 0.8289361702127659, 0.8195829555757026, 0.8162544169611308, 0.8306595365418894, 0.8399999999999999, 0.8388746803069055, 0.8181041844577284, 0.8264758497316637, 0.8065395095367847, 0.8138686131386861, 0.8090497737556562, 0.8273504273504275, 0.8353552859618718, 0.8310502283105022, 0.8145454545454547, 0.8137432188065099, 0.8195876288659795, 0.8284734133790738, 0.7948951686417504, 0.8377896613190731, 0.8025830258302584, 0.8437233134073441, 0.8233246301131419, 0.7811080835603996, 0.7941176470588235]",62,val,classification
