score,number_of_features,data_set,model_type
0.8754512635379061,4501,val,classification
0.8720682302771855,4501,test,classification
1.0,4502,train,classification
0.8766876687668766,4502,val,classification
0.8720682302771855,4502,test,classification
1.0,4503,train,classification
0.8754512635379061,4503,val,classification
0.8727272727272727,4503,test,classification
1.0,4504,train,classification
0.8754512635379061,4504,val,classification
0.8717948717948718,4504,test,classification
1.0,4505,train,classification
0.8766876687668766,4505,val,classification
0.871139510117146,4505,test,classification
1.0,4506,train,classification
0.8774774774774776,4506,val,classification
0.8729989327641409,4506,test,classification
1.0,4507,train,classification
0.8758992805755395,4507,val,classification
0.8748663101604278,4507,test,classification
1.0,4508,train,classification
0.8766876687668766,4508,val,classification
0.8729989327641409,4508,test,classification
1.0,4509,train,classification
0.8782687105500451,4509,val,classification
0.8729989327641409,4509,test,classification
1.0,4510,train,classification
0.8812949640287769,4510,val,classification
0.8717948717948718,4510,test,classification
1.0,4511,train,classification
0.8756756756756756,4511,val,classification
0.873661670235546,4511,test,classification
1.0,4512,train,classification
0.8774774774774776,4512,val,classification
0.872454448017149,4512,test,classification
1.0,4513,train,classification
0.8766876687668766,4513,val,classification
0.8755364806866953,4513,test,classification
1.0,4514,train,classification
0.8764652840396755,4514,val,classification
0.873661670235546,4514,test,classification
1.0,4515,train,classification
0.8772563176895308,4515,val,classification
0.873661670235546,4515,test,classification
1.0,4516,train,classification
0.8764652840396755,4516,val,classification
0.873661670235546,4516,test,classification
1.0,4517,train,classification
0.8774774774774776,4517,val,classification
0.8745980707395499,4517,test,classification
1.0,4518,train,classification
0.8782687105500451,4518,val,classification
0.8727272727272727,4518,test,classification
1.0,4519,train,classification
0.8766876687668766,4519,val,classification
0.8727272727272727,4519,test,classification
1.0,4520,train,classification
0.8776978417266187,4520,val,classification
0.873661670235546,4520,test,classification
1.0,4521,train,classification
0.8794964028776978,4521,val,classification
0.873931623931624,4521,test,classification
1.0,4522,train,classification
0.8784878487848784,4522,val,classification
0.873931623931624,4522,test,classification
1.0,4523,train,classification
0.8766876687668766,4523,val,classification
0.873661670235546,4523,test,classification
1.0,4524,train,classification
0.8764652840396755,4524,val,classification
0.8727272727272727,4524,test,classification
1.0,4525,train,classification
0.8766876687668766,4525,val,classification
0.8729989327641409,4525,test,classification
1.0,4526,train,classification
0.8764652840396755,4526,val,classification
0.873661670235546,4526,test,classification
1.0,4527,train,classification
0.8728584310189359,4527,val,classification
0.873661670235546,4527,test,classification
1.0,4528,train,classification
0.8774774774774776,4528,val,classification
0.873661670235546,4528,test,classification
1.0,4529,train,classification
0.8746618575293057,4529,val,classification
0.873661670235546,4529,test,classification
1.0,4530,train,classification
0.8748874887488749,4530,val,classification
0.873661670235546,4530,test,classification
1.0,4531,train,classification
0.8746618575293057,4531,val,classification
0.8727272727272727,4531,test,classification
1.0,4532,train,classification
0.8802880288028803,4532,val,classification
0.8729989327641409,4532,test,classification
1.0,4533,train,classification
0.8766876687668766,4533,val,classification
0.873661670235546,4533,test,classification
1.0,4534,train,classification
0.8736462093862815,4534,val,classification
0.873661670235546,4534,test,classification
1.0,4535,train,classification
0.8738738738738738,4535,val,classification
0.875268817204301,4535,test,classification
1.0,4536,train,classification
0.8762420957542908,4536,val,classification
0.8717948717948718,4536,test,classification
1.0,4537,train,classification
0.8733153638814015,4537,val,classification
0.8745980707395499,4537,test,classification
1.0,4538,train,classification
0.8730873087308731,4538,val,classification
0.8771551724137933,4538,test,classification
1.0,4539,train,classification
0.8728584310189359,4539,val,classification
0.8745980707395499,4539,test,classification
1.0,4540,train,classification
0.8784878487848784,4540,val,classification
0.8742004264392323,4540,test,classification
1.0,4541,train,classification
0.8746618575293057,4541,val,classification
0.8727272727272727,4541,test,classification
1.0,4542,train,classification
0.8774774774774776,4542,val,classification
0.873931623931624,4542,test,classification
1.0,4543,train,classification
0.8712871287128713,4543,val,classification
0.8729989327641409,4543,test,classification
1.0,4544,train,classification
0.8764652840396755,4544,val,classification
0.8776824034334764,4544,test,classification
1.0,4545,train,classification
0.872072072072072,4545,val,classification
0.8727272727272727,4545,test,classification
1.0,4546,train,classification
0.8784878487848784,4546,val,classification
0.873931623931624,4546,test,classification
1.0,4547,train,classification
0.8728584310189359,4547,val,classification
0.8745980707395499,4547,test,classification
1.0,4548,train,classification
0.872072072072072,4548,val,classification
0.8767416934619506,4548,test,classification
1.0,4549,train,classification
0.8718411552346571,4549,val,classification
0.8720682302771855,4549,test,classification
1.0,4550,train,classification
0.8712871287128713,4550,val,classification
0.8755364806866953,4550,test,classification
1.0,4551,train,classification
0.8758992805755395,4551,val,classification
0.873661670235546,4551,test,classification
1.0,4552,train,classification
0.8774774774774776,4552,val,classification
0.873269435569755,4552,test,classification
1.0,4553,train,classification
0.8766876687668766,4553,val,classification
0.8742004264392323,4553,test,classification
1.0,4554,train,classification
0.8776978417266187,4554,val,classification
0.8729989327641409,4554,test,classification
1.0,4555,train,classification
0.8758992805755395,4555,val,classification
0.8760683760683761,4555,test,classification
1.0,4556,train,classification
0.8723021582733813,4556,val,classification
0.8767416934619506,4556,test,classification
1.0,4557,train,classification
0.8784878487848784,4557,val,classification
0.8760683760683761,4557,test,classification
1.0,4558,train,classification
0.8748874887488749,4558,val,classification
0.8751334044823906,4558,test,classification
1.0,4559,train,classification
0.8766876687668766,4559,val,classification
0.8751334044823906,4559,test,classification
1.0,4560,train,classification
0.8733153638814015,4560,val,classification
0.8758029978586724,4560,test,classification
1.0,4561,train,classification
0.8741007194244604,4561,val,classification
0.8723404255319148,4561,test,classification
1.0,4562,train,classification
0.8712871287128713,4562,val,classification
0.8748663101604278,4562,test,classification
1.0,4563,train,classification
0.8730873087308731,4563,val,classification
0.8723404255319148,4563,test,classification
1.0,4564,train,classification
0.8751123090745733,4564,val,classification
0.8753993610223643,4564,test,classification
1.0,4565,train,classification
0.8756756756756756,4565,val,classification
0.8758029978586724,4565,test,classification
1.0,4566,train,classification
0.8730873087308731,4566,val,classification
0.8758029978586724,4566,test,classification
1.0,4567,train,classification
0.8728584310189359,4567,val,classification
0.8748663101604278,4567,test,classification
1.0,4568,train,classification
0.8728584310189359,4568,val,classification
0.8776824034334764,4568,test,classification
1.0,4569,train,classification
0.8753363228699552,4569,val,classification
0.8760683760683761,4569,test,classification
1.0,4570,train,classification
0.8764652840396755,4570,val,classification
0.8742004264392323,4570,test,classification
1.0,4571,train,classification
0.8746618575293057,4571,val,classification
0.8745980707395499,4571,test,classification
1.0,4572,train,classification
0.8712871287128713,4572,val,classification
0.8770053475935828,4572,test,classification
1.0,4573,train,classification
0.8764652840396755,4573,val,classification
0.8751334044823906,4573,test,classification
1.0,4574,train,classification
0.8738738738738738,4574,val,classification
0.8751334044823906,4574,test,classification
1.0,4575,train,classification
0.8702702702702703,4575,val,classification
0.8760683760683761,4575,test,classification
1.0,4576,train,classification
0.8746618575293057,4576,val,classification
0.878625134264232,4576,test,classification
1.0,4577,train,classification
0.872072072072072,4577,val,classification
0.8748663101604278,4577,test,classification
1.0,4578,train,classification
0.8702702702702703,4578,val,classification
0.8767416934619506,4578,test,classification
1.0,4579,train,classification
0.8728584310189359,4579,val,classification
0.8748663101604278,4579,test,classification
1.0,4580,train,classification
0.8712871287128713,4580,val,classification
